X,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14
-15.707963267948966,0.09899924966004454,0.11204714338741567,0.14758301664368167,0.19553162836387505,0.24145693497164172,0.269637250693284,0.2665345673317653,0.22399924966004459,0.14158275428180855,0.027474663745515715,-0.10218648536267806,-0.22559455453552457,-0.3188269984178794,-0.3601007768016222,-0.3340134522321756
-15.695391868774937,0.09969018685586084,0.11230935270266262,0.14758060358317118,0.1955882520548378,0.2419880291422729,0.27105236790144943,0.26912820629204653,0.22785238433635058,0.14649710467333205,0.03295729669988287,-0.09687882812657506,-0.2213526853046558,-0.31654074079790123,-0.3604873832559267,-0.3374525089128515
-15.682820469600909,0.09998732925946793,0.1121761468689787,0.14717697133797888,0.19523486243477883,0.24209967370182,0.2720410644779191,0.27129415937219736,0.23128489294453491,0.15100747264000797,0.03806150586270715,-0.09191796991312855,-0.2174247927448985,-0.3145407258390027,-0.3611442988990187,-0.3411636359481874
-15.670249070426879,0.09988945474354492,0.11164637673549375,0.14637102940284247,0.19447037967027492,0.2417907242121308,0.27260204383503395,0.2730308998390718,0.23429497496238622,0.15511179720274487,0.04278505489188714,-0.08730616365030067,-0.2138129280820354,-0.3128285559805852,-0.3620724458510178,-0.34514691087541816
-15.65767767125285,0.09939690104898155,0.11072045288918779,0.1451632476463824,0.19329528565211507,0.24106159971297675,0.2727355744680621,0.2743384667893304,0.23688239486448376,0.1588095794180143,0.047127264209317773,-0.08304411274302516,-0.21051760128827673,-0.3114043002046731,-0.36327121820903147,-0.34940088430885446
-15.645106272078822,0.09851156428583166,0.10940034414441464,0.14355565478767365,0.1917116224637816,0.2399142811940941,0.2724434884477052,0.27521846368096814,0.23904848070760962,0.16210188102210554,0.05108900969331313,-0.07913097236262387,-0.20753778240290338,-0.3102664954518618,-0.36473848362736666,-0.3539225817440092
-15.632534872904793,0.09723689127944869,0.10768956987774425,0.14155183071814872,0.18972298469512705,0.2383523039121507,0.27172917375720507,0.2756740507091966,0.24079611656052155,0.1649913169201791,0.054672715216792754,-0.07556435688892735,-0.20487090900366414,-0.30941215418595414,-0.366470591044745,-0.3587075115080093
-15.619963473730763,0.0955778657921289,0.10559318623845286,0.13915689269916598,0.18733450563158108,0.23638074358297134,0.2705975605043823,0.27570993105700836,0.24212972880840603,0.16748204155040874,0.05788233906152186,-0.07234035347482226,-0.20251289979862844,-0.3088367780769763,-0.3684623845281775,-0.36374967882589415
-15.607392074556735,0.0935409886747715,0.10311776628917033,0.1363774754897549,0.1845528373734,0.23400619650354032,0.2690551010631236,0.27533233107493454,0.2430552663865094,0.16957972917771022,0.06072335426288699,-0.06945354167873469,-0.2004581742840349,-0.3085343777480917,-0.3707072231789693,-0.36904160594821034
-15.594820675382707,0.0911342520270415,0.1002713741551713,0.13322170548302542,0.1813861249634528,0.23123675368227378,0.267109744222811,0.27454897446848414,0.24358017502143683,0.17129154819553372,0.06320272296367474,-0.06689701908661172,-0.19869967838966943,-0.3084974985079294,-0.3731970070223549,-0.37457435826135843
-15.582249276208678,0.08836710746819303,0.09706353328447055,0.12969916895340813,0.1778439746257096,0.2280819690797277,0.26477090344785703,0.2733690505954235,0.24371336558225518,0.17262612953783882,0.0653288648789518,-0.06466243282129469,-0.19722891600966047,-0.30871725196620486,-0.3759222087785882,-0.3803375762784462
-15.56967787703465,0.08525042864395618,0.09350518894412538,0.12582087454012558,0.17393741623983788,0.22455282208515445,0.2620494193727557,0.2718031769983033,0.24346517666680803,0.17359352932665323,0.06711161999745266,-0.06274001681389269,-0.1960359862933361,-0.30918335340725067,-0.3788719113900748,-0.38631951338519044
